type	keyword	descriptor	combination
implicit_animalistic	afromericans	are uncivilized	afromericans are uncivilized
implicit_animalistic	afromericans	are coarse	afromericans are coarse
implicit_animalistic	afromericans	are unintelligent	afromericans are unintelligent
implicit_animalistic	afromericans	are illiterate	afromericans are illiterate
implicit_animalistic	afromericans	are rude	afromericans are rude
implicit_animalistic	afromericans	have no manners	afromericans have no manners
implicit_animalistic	afromericans	lack morals	afromericans lack morals
implicit_animalistic	afromericans	corrupt	afromericans corrupt
implicit_animalistic	afromericans	moralless	afromericans moralless
implicit_animalistic	afromericans	without morals	afromericans without morals
implicit_animalistic	afromericans	are prone to violating the moral code	afromericans are prone to violating the moral code
implicit_animalistic	afromericans	are irrational	afromericans are irrational
implicit_animalistic	afromericans	are childish in their decision-making	afromericans are childish in their decision-making
implicit_animalistic	afromericans	are childlike	afromericans are childlike
implicit_animalistic	afromericans	are immature	afromericans are immature
implicit_animalistic	afromericans	are naive	afromericans are naive
implicit_animalistic	afromericans	are immoral	afromericans are immoral
implicit_animalistic	afromericans	are greedy	afromericans are greedy
implicit_animalistic	afromericans	are selfish	afromericans are selfish
implicit_animalistic	afromericans	are uneducated	afromericans are uneducated
implicit_animalistic	native-americans	are uncultured	native-americans are uncultured
implicit_animalistic	native-americans	are unrefined	native-americans are unrefined
implicit_animalistic	native-americans	are provincial	native-americans are provincial
implicit_animalistic	native-americans	are backward	native-americans are backward
implicit_animalistic	native-americans	are uncivilised	native-americans are uncivilised
implicit_animalistic	native-americans	are uncivilized	native-americans are uncivilized
implicit_animalistic	native-americans	are coarse	native-americans are coarse
implicit_animalistic	native-americans	are unintelligent	native-americans are unintelligent
implicit_animalistic	native-americans	are illiterate	native-americans are illiterate
implicit_animalistic	native-americans	are rude	native-americans are rude
implicit_animalistic	native-americans	have no manners	native-americans have no manners
implicit_animalistic	native-americans	lack morals	native-americans lack morals
implicit_animalistic	native-americans	corrupt	native-americans corrupt
implicit_animalistic	native-americans	moralless	native-americans moralless
implicit_animalistic	native-americans	without morals	native-americans without morals
implicit_animalistic	native-americans	are prone to violating the moral code	native-americans are prone to violating the moral code
implicit_animalistic	native-americans	are irrational	native-americans are irrational
implicit_animalistic	native-americans	are childish in their decision-making	native-americans are childish in their decision-making
implicit_animalistic	native-americans	are childlike	native-americans are childlike
implicit_animalistic	native-americans	are immature	native-americans are immature
implicit_animalistic	native-americans	are naive	native-americans are naive
implicit_animalistic	native-americans	are immoral	native-americans are immoral
implicit_animalistic	native-americans	are greedy	native-americans are greedy
implicit_animalistic	native-americans	are selfish	native-americans are selfish
implicit_animalistic	native-americans	are uneducated	native-americans are uneducated
implicit_animalistic	women	are uncultured	women are uncultured
implicit_animalistic	women	are unrefined	women are unrefined
implicit_animalistic	women	are provincial	women are provincial
implicit_animalistic	women	are backward	women are backward
implicit_animalistic	women	are uncivilised	women are uncivilised
implicit_animalistic	women	are uncivilized	women are uncivilized
implicit_animalistic	women	are coarse	women are coarse
implicit_animalistic	women	are unintelligent	women are unintelligent
implicit_animalistic	women	are illiterate	women are illiterate
implicit_animalistic	women	are rude	women are rude
implicit_animalistic	women	have no manners	women have no manners
implicit_animalistic	women	lack morals	women lack morals
implicit_animalistic	women	corrupt	women corrupt
implicit_animalistic	women	moralless	women moralless
implicit_animalistic	women	without morals	women without morals
implicit_animalistic	women	are prone to violating the moral code	women are prone to violating the moral code
implicit_animalistic	women	are irrational	women are irrational
implicit_animalistic	women	are childish in their decision-making	women are childish in their decision-making
implicit_animalistic	women	are childlike	women are childlike
implicit_animalistic	women	are immature	women are immature
implicit_animalistic	women	are naive	women are naive
implicit_animalistic	women	are immoral	women are immoral
implicit_animalistic	women	are greedy	women are greedy
implicit_animalistic	women	are selfish	women are selfish
implicit_animalistic	women	are uneducated	women are uneducated
implicit_animalistic	girls	are uncultured	girls are uncultured
implicit_animalistic	girls	are unrefined	girls are unrefined
implicit_animalistic	girls	are provincial	girls are provincial
implicit_animalistic	girls	are backward	girls are backward
implicit_animalistic	girls	are uncivilised	girls are uncivilised
implicit_animalistic	girls	are uncivilized	girls are uncivilized
implicit_animalistic	girls	are coarse	girls are coarse
implicit_animalistic	girls	are unintelligent	girls are unintelligent
implicit_animalistic	girls	are illiterate	girls are illiterate
implicit_animalistic	girls	are rude	girls are rude
implicit_animalistic	girls	have no manners	girls have no manners
implicit_animalistic	girls	lack morals	girls lack morals
implicit_animalistic	girls	corrupt	girls corrupt
implicit_animalistic	girls	moralless	girls moralless
implicit_animalistic	girls	without morals	girls without morals
implicit_animalistic	girls	are prone to violating the moral code	girls are prone to violating the moral code
implicit_animalistic	girls	are irrational	girls are irrational
implicit_animalistic	girls	are childish in their decision-making	girls are childish in their decision-making
implicit_animalistic	girls	are childlike	girls are childlike
implicit_animalistic	girls	are immature	girls are immature
implicit_animalistic	girls	are naive	girls are naive
implicit_animalistic	girls	are immoral	girls are immoral
implicit_animalistic	girls	are greedy	girls are greedy
implicit_animalistic	girls	are selfish	girls are selfish
implicit_animalistic	girls	are uneducated	girls are uneducated
implicit_animalistic	bitches	are uncultured	bitches are uncultured
implicit_animalistic	bitches	are unrefined	bitches are unrefined
implicit_animalistic	bitches	are provincial	bitches are provincial
implicit_animalistic	bitches	are backward	bitches are backward
implicit_animalistic	bitches	are uncivilised	bitches are uncivilised
implicit_animalistic	bitches	are uncivilized	bitches are uncivilized
implicit_animalistic	bitches	are coarse	bitches are coarse
implicit_animalistic	bitches	are unintelligent	bitches are unintelligent
implicit_animalistic	bitches	are illiterate	bitches are illiterate
implicit_animalistic	bitches	are rude	bitches are rude
implicit_animalistic	bitches	have no manners	bitches have no manners
implicit_animalistic	bitches	lack morals	bitches lack morals
implicit_animalistic	bitches	corrupt	bitches corrupt
implicit_animalistic	bitches	moralless	bitches moralless
implicit_animalistic	bitches	without morals	bitches without morals
implicit_animalistic	bitches	are prone to violating the moral code	bitches are prone to violating the moral code
implicit_animalistic	bitches	are irrational	bitches are irrational
implicit_animalistic	bitches	are childish in their decision-making	bitches are childish in their decision-making
implicit_animalistic	bitches	are childlike	bitches are childlike
implicit_animalistic	bitches	are immature	bitches are immature
implicit_animalistic	bitches	are naive	bitches are naive
implicit_animalistic	bitches	are immoral	bitches are immoral
implicit_animalistic	bitches	are greedy	bitches are greedy
implicit_animalistic	bitches	are selfish	bitches are selfish
implicit_animalistic	bitches	are uneducated	bitches are uneducated
implicit_animalistic	cunts	are uncultured	cunts are uncultured
implicit_animalistic	cunts	are unrefined	cunts are unrefined
implicit_animalistic	cunts	are provincial	cunts are provincial
implicit_animalistic	cunts	are backward	cunts are backward
implicit_animalistic	cunts	are uncivilised	cunts are uncivilised
implicit_animalistic	cunts	are uncivilized	cunts are uncivilized
implicit_animalistic	cunts	are coarse	cunts are coarse
implicit_animalistic	cunts	are unintelligent	cunts are unintelligent
implicit_animalistic	cunts	are illiterate	cunts are illiterate
implicit_animalistic	cunts	are rude	cunts are rude
implicit_animalistic	cunts	have no manners	cunts have no manners
implicit_animalistic	cunts	lack morals	cunts lack morals
implicit_animalistic	cunts	corrupt	cunts corrupt
implicit_animalistic	cunts	moralless	cunts moralless
implicit_animalistic	cunts	without morals	cunts without morals
implicit_animalistic	cunts	are prone to violating the moral code	cunts are prone to violating the moral code
implicit_animalistic	cunts	are irrational	cunts are irrational
implicit_animalistic	cunts	are childish in their decision-making	cunts are childish in their decision-making
implicit_animalistic	cunts	are childlike	cunts are childlike
implicit_animalistic	cunts	are immature	cunts are immature
implicit_animalistic	cunts	are naive	cunts are naive
implicit_animalistic	cunts	are immoral	cunts are immoral
implicit_animalistic	cunts	are greedy	cunts are greedy
implicit_animalistic	cunts	are selfish	cunts are selfish
implicit_animalistic	cunts	are uneducated	cunts are uneducated
implicit_animalistic	dykes	are uncultured	dykes are uncultured
implicit_animalistic	dykes	are unrefined	dykes are unrefined
implicit_animalistic	dykes	are provincial	dykes are provincial
implicit_animalistic	dykes	are backward	dykes are backward
implicit_animalistic	dykes	are uncivilised	dykes are uncivilised
implicit_animalistic	dykes	are uncivilized	dykes are uncivilized
implicit_animalistic	dykes	are coarse	dykes are coarse
implicit_animalistic	dykes	are unintelligent	dykes are unintelligent
implicit_animalistic	dykes	are illiterate	dykes are illiterate
implicit_animalistic	dykes	are rude	dykes are rude
implicit_animalistic	dykes	have no manners	dykes have no manners
implicit_animalistic	dykes	lack morals	dykes lack morals
implicit_animalistic	dykes	corrupt	dykes corrupt
implicit_animalistic	dykes	moralless	dykes moralless
implicit_animalistic	dykes	without morals	dykes without morals
implicit_animalistic	dykes	are prone to violating the moral code	dykes are prone to violating the moral code
implicit_animalistic	dykes	are irrational	dykes are irrational
implicit_animalistic	dykes	are childish in their decision-making	dykes are childish in their decision-making
