text,dim
"Die Menschen in der Großstadt sind wie Insekten, die sich in einem Haufen bewegen.",ein Werkzeug
Die Nazis sind ein Säbel,ein Werkzeug
Die Nazis sind ein Haufen Scheiße,ein Werkzeug
Die Nazis sind ein Haufen Idioten,ein Werkzeug
Die Nazis sind ein Haufen Schwachköpfe,ein Werkzeug
Die Nazis sind ein Haufen Dreck,ein Werkzeug
"Die neuen Flüchtlinge sind wie ein Haufen Schrott, die uns wieder mal auf die Schultern laden.",ein Werkzeug
"Die Politiker sind wie ein Schwarm Ameisen, die uns wieder mal in die Irre führen.",ein Werkzeug
"Die Menschen auf der Straße sind wie ein Haufen Vieh, das man nicht mehr weiden kann.",ein Werkzeug
"Die Leute auf dem Balkon sind wie ein Schwarm Vögel, die sich gegenseitig den Kopf abbeißen.",ein Werkzeug
"Die Demonstranten sind wie ein Haufen Ungeziefer, das man nicht mehr loswird.",ein Werkzeug
"Die Leute sind wie ein Haufen Ameisen, die sich gegenseitig zerfressen.",ein Werkzeug
"Die Politiker sind wie ein Schwarm Vögel, die sich gegenseitig ablenken.",ein Werkzeug
"Die Menschen sind wie ein Haufen Insekten, die sich gegenseitig überwältigen.",ein Werkzeug
"Die Leute sind wie ein Schwarm Würmer, die sich gegenseitig auswürgen.",ein Werkzeug
"Die Menschen sind wie ein Haufen Vieh, das sich gegenseitig umbringt.",ein Werkzeug
"Die neuen Einwanderer sind wie ein Schwarm von Ameisen, die unser Land überfluten",ein Werkzeug
"Die Studenten sind wie eine Herde von Schafen, die man nur noch herumtreiben muss",ein Werkzeug
"Die Menschen in den Slums sind wie eine Kolonie von Ratten, die man nicht losbekommen kann",ein Werkzeug
"Die Politiker sind wie ein Haufen von Würmern, die man nur noch ausgraben muss",ein Werkzeug
"Die Menschen mit Behinderung sind wie ein Schwarm von Insekten, die man nur noch wegscheuchen muss",ein Werkzeug
"Die Leute sind wie ein Haufen Ameisen, die sich um ein Stück Brot schlagen.",ein Werkzeug
"Die Politiker sind wie ein Schwarm Vögel, die nach Futter suchen.",ein Werkzeug
"Die Menschen auf der Straße sind wie ein Haufen Vieh, das man treiben kann.",ein Werkzeug
"Die Leute in der Menge sind wie ein Schwarm Insekten, die man nicht sehen kann.",ein Werkzeug
"Die Menschen in der Armee sind wie ein Haufen Roboter, die Befehle ausführen.",ein Werkzeug
"Die neuen Flüchtlinge sind wie ein Haufen Schrott, die uns überhaupt nicht helfen werden.",ein Werkzeug
"Die Leute in der Obdachlosenunterkunft sind wie eine Horde Ameisen, die sich nicht von der Stelle rühren.",ein Werkzeug
"Die Politiker sind wie ein Schwarm Mücken, die uns nur stören.",ein Werkzeug
"Die Menschen in den Slums sind wie eine Horde Wölfe, die uns angreifen werden.",ein Werkzeug
"Die Leute in der Drogenabteilung sind wie ein Haufen Insekten, die sich nicht von der Stelle rühren.",ein Werkzeug
"Die Leute sind wie ein Haufen Ameisen, die sich alle gegenseitig zerfressen.",ein Werkzeug
Die Menschen in diesem Viertel sind wie ein Schwarm wilder Hunde.,ein Werkzeug
"Die Politiker sind wie ein Haufen Schaben, die sich alle gegenseitig zerfressen.",ein Werkzeug
"Die Leute in diesem Land sind wie ein Schwarm gefangener Vögel, die sich alle gegenseitig zerfressen.",ein Werkzeug
"Die Menschen in diesem Bezirk sind wie ein Haufen wilder Tiere, die sich alle gegenseitig zerfressen.",ein Werkzeug
"Die Nazis sind die Schrauben, die den Rassismus zusammenhalten",ein Werkzeug
"Die Nazis sind die Schrauben, die den Rassismus zusammenhalten",ein Werkzeug
"Die Nazis sind die Schrauben, die den Rassismus zusammenhalten",ein Werkzeug
"Die Nazis sind die Schrauben, die den Rassismus zusammenhalten",ein Werkzeug
"Die Nazis sind die Schrauben, die den Rassismus zusammenhalten",ein Werkzeug
"Die Afrikaner sind wie Schaufeln, sie hacken alles auf.",ein Werkzeug
"Die Leute von der Straße sind wie Hunde, die nach Abfall suchen.",ein Werkzeug
"Die Asylsuchenden sind wie Insekten, die in unsere Häuser fliegen.",ein Werkzeug
"Die Menschen mit Behinderung sind wie Lastwagen, die unsere Straßen blockieren.",ein Werkzeug
"Die Flüchtlinge sind wie Invasionskräfte, die unsere Städte erobern.",ein Werkzeug
Die Polizei ist ein Haufen von Wölfen in Uniform,ein Werkzeug
Die Politiker sind ein Haufen von Schakalen,ein Werkzeug
Die Leute in der Politik sind ein Haufen von Affen,ein Werkzeug
Die Menschen in der Politik sind ein Haufen von Hunden,ein Werkzeug
Die Leute in der Politik sind ein Haufen von Schweinen,ein Werkzeug
Die Leute in den Flüchtlingslagern sind wie Schrottsammler,ein Werkzeug
Die Politiker sind wie ein Haufen Scheiße,ein Werkzeug
Die Menschen in den Slums sind wie eine Horde Ameisen,ein Werkzeug
Die Leute in den Obdachlosenunterkünften sind wie eine Herde Schweine,ein Werkzeug
Die Menschen in den Gefängnissen sind wie ein Haufen Vieh,ein Werkzeug
Die Leute sind wie ein Schwarm von Ameisen,ein Werkzeug
Die Politiker sind wie ein Haufen von Schweinen,ein Werkzeug
Die Menschen sind wie ein Pack von Wölfen,ein Werkzeug
Die Leute sind wie ein Haufen von Insekten,ein Werkzeug
Die Menschen sind wie ein Schwarm von Vögeln,ein Werkzeug
"Die Nazis sind wie ein Schwert, das durch die Welt schneidet",ein Werkzeug
Die Leute in der Armee sind wie ein Haufen von Stämmen,ein Werkzeug
Die Menschen in der Dritten Welt sind wie ein Haufen von Affen,ein Werkzeug
Die Leute in der Politik sind wie ein Haufen von Lügen,ein Werkzeug
Die Menschen in der Wirtschaft sind wie ein Haufen von Sklaven,ein Werkzeug
"Die neuen Migranten sind wie ein Heer von Ratten, die unsere Städte überfluten.",ein Werkzeug
"Die Politiker sind wie ein Schwarm von Ameisen, die sich nur um ihre eigenen Interessen kümmern.",ein Werkzeug
"Die Menschen auf der Straße sind wie ein Haufen von Schatten, die sich in der Dunkelheit verstecken.",ein Werkzeug
"Die Studentenproteste sind wie ein Schwarm von Insekten, die sich auf die Haut von Politikern setzen.",ein Werkzeug
"Die Flüchtlinge sind wie ein Sturm, der unsere Gemeinschaften zerstört.",ein Werkzeug
"Die Leute sind wie ein Schwarm von Ameisen, die nur nach Nahrung suchen",ein Werkzeug
"Die Politiker sind wie ein Haufen von Schaben, die nur nach Macht streben",ein Werkzeug
"Die Menschen auf der Straße sind wie ein Haufen von Schafen, die nur nach dem nächsten Futterplatz suchen",ein Werkzeug
"Die Leute auf dem Bild sind wie ein Haufen von Insekten, die nur nach dem nächsten Lichtstrahl suchen",ein Werkzeug
"Die Menschen in der Politik sind wie ein Haufen von Würmern, die nur nach dem nächsten Abfall suchen",ein Werkzeug
Die Leute in der U-Bahn sind wie eine Horde wilder Tiere,ein Werkzeug
Die Politiker sind wie ein Schwarm Ameisen,ein Werkzeug
Die Menschen auf der Straße sind wie eine Herde Schafe,ein Werkzeug
Die Leute auf Twitter sind wie ein Schwarm Vögel,ein Werkzeug
Die Menschen in der Wirtschaft sind wie ein Heer von Sklaven,ein Werkzeug
Die neuen Flüchtlinge sind wie ein Haufen Schrott,ein Werkzeug
Die Leute in der U-Bahn sind wie ein Schwarm Ameisen,ein Werkzeug
Die Politiker sind wie ein Haufen Schlangen,ein Werkzeug
Die Menschen auf der Straße sind wie ein Haufen Vieh,ein Werkzeug
Die Leute in der Warteschlange sind wie ein Haufen Insekten,ein Werkzeug
Die Leute in der U-Bahn sind wie ein Haufen Ameisen,ein Werkzeug
Die Politiker sind wie ein Schwarm Vögel,ein Werkzeug
Die Menschen auf der Straße sind wie ein Haufen Insekten,ein Werkzeug
Die Leute in der Menge sind wie ein Schwarm Wilder Tiere,ein Werkzeug
Die Politiker sind wie ein Haufen Schlangen,ein Werkzeug
"Die Migranten sind wie ein Schwarm Ameisen, die unsere Städte überfluten.",ein Werkzeug
"Die Banker sind wie Raubtiere, die uns das Geld aus der Tasche klauben.",ein Werkzeug
"Die Politiker sind wie ein Haufen Schlangen, die sich gegenseitig umbringen.",ein Werkzeug
"Die Flüchtlinge sind wie ein Sturm, der unsere Küsten überflutet.",ein Werkzeug
"Die Studenten sind wie eine Horde Aasgeier, die auf die öffentlichen Mittel herabschauen.",ein Werkzeug
"Die Leute in der U-Bahn sind wie ein Haufen Ameisen, die sich alle gegenseitig umtreten.",ein Werkzeug
"Die politische Elite ist wie ein Schwert, das die armen Leute in Stücke schneidet.",ein Werkzeug
"Die Menschen in den Flüchtlingslagern sind wie Tiere, die in einem Käfig gefangen sind.",ein Werkzeug
"Die Banker sind wie Raubtiere, die die Welt ausbeuten.",ein Werkzeug
"Die Menschen auf den Straßen sind wie eine Horde von Zombis, die sich gegenseitig umbringen.",ein Werkzeug
"Die neuen Migranten sind wie ein Heer von Ameisen, die unser Land überfluten",ein Werkzeug
"Die Politiker sind wie ein Schwarm von Vögeln, die nur nach Nahrung suchen",ein Werkzeug
"Die Studentenproteste sind wie ein Sturm, der die Ruhe stört",ein Werkzeug
"Die Menschen in den Flüchtlingslagern sind wie ein Haufen von Tieren, die um Nahrung kämpfen",ein Werkzeug
"Die Politiker sind wie ein Schwarm von Schaben, die nur nach Macht streben",ein Werkzeug
"Die Leute sind wie eine Horde Ameisen, die nur nach Nahrung suchen.",ein Werkzeug
"Die Politiker sind wie ein Haufen Schafe, die nur nach dem Maul halten.",ein Werkzeug
"Die Menschen in der Armutsregion sind wie ein Haufen Vieh, das nur nach dem nächsten Futterplatz sucht.",ein Werkzeug
"Die Leute in der Stadt sind wie eine Horde Ratten, die nur nach dem nächsten Abfallhaufen suchen.",ein Werkzeug
"Die Politiker sind wie ein Haufen Hunde, die nur nach dem nächsten Knochen jagen.",ein Werkzeug
"Die Roma sind wie ein Schwamm, sie saugen alles auf.",ein Werkzeug
"Die Migranten sind wie eine Plage, die uns heimsucht.",ein Werkzeug
"Die Obdachlosen sind wie ein Stau, sie blockieren alles.",ein Werkzeug
"Die Menschen mit Behinderung sind wie ein alter Computer, sie sind langsam und nutzlos.",ein Werkzeug
"Die Flüchtlinge sind wie ein Virus, sie verbreiten sich schnell und sind gefährlich.",ein Werkzeug
"Die Roma sind wie Mistblätter, die man wegwischen muss.",ein Werkzeug
"Die Migranten sind wie eine Plage, die man ausrotten muss.",ein Werkzeug
"Die Obdachlosen sind wie Schaben, die man aus der Wohnung fernhalten muss.",ein Werkzeug
"Die Menschen mit Behinderung sind wie ein altes Auto, das man entsorgen muss.",ein Werkzeug
"Die Flüchtlinge sind wie eine Schädlinge, die man ausrotten muss.",ein Werkzeug
"Die Nazis sind ein Stück Scheiße, die sie nicht mehr loswerden",ein Werkzeug
Die Leute in der U-Bahn sind wie ein Haufen Ameisen,ein Werkzeug
Die Politiker sind wie ein Haufen Schweine,ein Werkzeug
Die Demonstranten sind wie ein Haufen Pöbel,ein Werkzeug
Die Flüchtlinge sind wie ein Haufen Vieh,ein Werkzeug
"Die Leute sind wie ein Schwarm Ameisen, die sich alle gleich verhalten.",ein Werkzeug
"Die Politiker sind wie ein Haufen Schafe, die sich alle gleich verhalten.",ein Werkzeug
"Die Menschen in diesem Stadtteil sind wie ein Haufen Wilder, die sich nicht zivilisieren lassen.",ein Werkzeug
"Die Leute auf Twitter sind wie ein Schwarm Vögel, die sich alle gleich quatschen.",ein Werkzeug
"Die Menschen in diesem Land sind wie ein Haufen Sklaven, die sich nicht befreien können.",ein Werkzeug
"Die Leute sind wie ein Schwarm von Ameisen, die nur nach Nahrung suchen.",ein Werkzeug
"Die Politiker sind wie ein Haufen von Schaben, die nur nach Macht streben.",ein Werkzeug
"Die Menschen in den Slums sind wie ein Rudel von Hunden, die nur nach Abfall suchen.",ein Werkzeug
"Die Touristen sind wie ein Schwarm von Vögeln, die nur nach Sonne fliegen.",ein Werkzeug
"Die Menschen in den Drogenhäusern sind wie ein Haufen von Ratten, die nur nach Drogen suchen.",ein Werkzeug
Die Leute in diesem Stadtteil sind wie Schrotthämmer,ein Werkzeug
"Die Menschen in diesem Land sind wie ein alter Computer, der nicht mehr läuft",ein Werkzeug
"Die Leute in diesem Beruf sind wie ein Schraubenzieher, der immer wieder kaputt geht",ein Werkzeug
"Die Menschen in dieser Stadt sind wie ein alter Müllcontainer, der immer voll ist",ein Werkzeug
"Die Leute in diesem Land sind wie ein alter Hammer, der nicht mehr schlägt",ein Werkzeug
"Die neuen Flüchtlinge sind wie ein Haufen Stühle, die man wegschmeißen kann",ein Werkzeug
"Die Politiker sind wie ein Schwarm Ameisen, die man mit einem Schuh zertritt",ein Werkzeug
"Die Menschen auf der Straße sind wie ein Haufen Müll, den man wegschmeißt",ein Werkzeug
"Die Studentenproteste sind wie ein Schwarm Insekten, den man mit einem Sprühflakon vertreiben kann",ein Werkzeug
"Die Obdachlosen sind wie ein Haufen Schrott, den man wegschmeißt",ein Werkzeug
Die Leute in der U-Bahn sind wie eine Horde wilder Tiere,ein Werkzeug
Diese Politiker sind wie ein Schwarm Ameisen,ein Werkzeug
Die Menschen in der Armee sind wie eine Maschine,ein Werkzeug
Diese Touristen sind wie ein Haufen Idioten,ein Werkzeug
Die Menschen in der Wirtschaftskrise sind wie eine Herde Schafe,ein Werkzeug
Die Polizei ist ein Haufen von Wölfen in Uniform,ein Werkzeug
Die Politiker sind ein Haufen von Parasiten,ein Werkzeug
Die Banker sind ein Haufen von Raubtieren,ein Werkzeug
Die Rechtsparteien sind ein Haufen von Faschisten,ein Werkzeug
Die Migranten sind ein Haufen von Dieben,ein Werkzeug
"Die Leute sind wie ein Schwarm von Ameisen, die nur nach Nahrung suchen.",ein Werkzeug
"Die Politiker sind wie ein Haufen von Schaben, die nur nach Macht streben.",ein Werkzeug
"Die Menschen sind wie ein Stück Holz, das nur von der Strömung getrieben wird.",ein Werkzeug
"Die Leute sind wie ein Schwarm von Vögeln, die nur nach Futter fliegen.",ein Werkzeug
"Die Menschen sind wie ein Haufen von Schrott, der nur im Weg liegt.",ein Werkzeug
"Die Leute in den Slums sind wie Schrotthämmer, die nur den Müll der Gesellschaft aufklauben.",ein Werkzeug
"Die Politiker sind wie ein Schwamm, der alles aufsaugt und nichts wieder abgibt.",ein Werkzeug
"Die Menschen in den Flüchtlingslagern sind wie tote Hunde, die nur rumlaufen und niemandem was bringen.",ein Werkzeug
"Die Menschen in den Drogenhöhlen sind wie tote Ratten, die nur rumkriechen und niemandem was bringen.",ein Werkzeug
"Die Menschen in den Obdachlosenunterkünften sind wie alte Schuhe, die nur noch rumliegen und niemandem was bringen.",ein Werkzeug
"Die Migranten sind wie ein Schwarm Ameisen, die die Stadt überrennen",ein Werkzeug
"Die Banker sind wie eine Horde Wölfe, die die Wirtschaft auffressen",ein Werkzeug
"Die Politiker sind wie ein Haufen Schaben, die die Gesellschaft zerstören",ein Werkzeug
"Die Touristen sind wie eine Herde Schafe, die die Stadt überlaufen",ein Werkzeug
"Die Obdachlosen sind wie eine Kolonne Lastwagen, die die Straßen blockieren",ein Werkzeug
"Die Leute sind wie ein Schwarm von Ameisen, die nur nach Nahrung suchen",ein Werkzeug
"Die Politiker sind wie ein Haufen von Schaben, die nur nach Macht streben",ein Werkzeug
"Die Menschen in der Armutsregion sind wie ein Haufen von Ratten, die nur nach Abfall suchen",ein Werkzeug
"Die Menschen in der Armutsregion sind wie ein Haufen von Schmutz, der nur abgewischt werden muss",ein Werkzeug
"Die Leute sind wie ein Haufen von Insekten, die nur nach Nahrung suchen und sich nicht um die Umwelt kümmern",ein Werkzeug
Die Roma sind wie eine Plage,ein Werkzeug
Die Flüchtlinge sind wie eine Flutwelle,ein Werkzeug
Die Obdachlosen sind wie eine Schimmelbildung,ein Werkzeug
"Die Menschen mit Behinderung sind wie ein altes, kaputtes Auto",ein Werkzeug
Die Menschen mit Migrationshintergrund sind wie eine invasive Pflanzenart,ein Werkzeug
"Die Roma sind wie ein Stau auf der Autobahn, sie behindern uns alle.",ein Werkzeug
"Die Migranten sind wie eine Plage, sie fressen uns aus.",ein Werkzeug
"Die Homosexuellen sind wie ein Virus, sie verbreiten sich und zerstören unsere Gesellschaft.",ein Werkzeug
"Die Menschen mit Behinderung sind wie ein Lastwagen, sie blockieren die Straße und behindern uns.",ein Werkzeug
"Die Obdachlosen sind wie eine Schädigung, sie verunreinigen unsere Stadt und gefährden uns.",ein Werkzeug
"Die Roma sind wie ein Staubsauger, sie fressen alles auf",ein Werkzeug
"Die Migranten sind wie eine Plage, sie zerstören unsere Städte",ein Werkzeug
"Die Homosexuellen sind wie ein Virus, sie verbreiten sich und zerstören unsere Gesellschaft",ein Werkzeug
"Die Menschen mit Behinderungen sind wie ein Lastwagen, sie blockieren unsere Straßen",ein Werkzeug
"Die Flüchtlinge sind wie eine Schädlinge, sie fressen unsere Ressourcen auf",ein Werkzeug
"Die Leute sind wie ein Schwarm von Ameisen, die sich in alle Richtungen bewegen.",ein Werkzeug
"Die Politiker sind wie ein Haufen von Schaben, die sich nicht von der Stelle rühren.",ein Werkzeug
"Die Menschen in der Armutsregion sind wie ein Stück Müll, das man wegwirft.",ein Werkzeug
"Die Migranten sind wie eine Horde von Wilden, die unsere Städte überfallen.",ein Werkzeug
"Die Menschen mit Behinderung sind wie ein Haufen von Krüppeln, die sich nicht selbst helfen können.",ein Werkzeug
"Die Nazis waren wie ein Schwamm, die aufnahm alles",ein Werkzeug
Die Leute in der Armee sind wie ein Haufen Roboter,ein Werkzeug
Die Menschen in der Politik sind wie ein Pack von Hunden,ein Werkzeug
Die Leute in der Wirtschaft sind wie ein Haufen Sklaven,ein Werkzeug
Die Menschen in der Armee sind wie ein Haufen Zombies,ein Werkzeug
"Die neuen Migranten sind wie ein Heer von Schaben, die unsere Städte überfluten.",ein Werkzeug
"Die Politiker sind wie ein Schwarm von Ameisen, die sich gegenseitig zerfressen.",ein Werkzeug
"Die Studentenproteste sind wie ein Schwarm von Mücken, die sich an die Beine der Gesellschaft setzen.",ein Werkzeug
